Unnamed: 0,Calendar adjusted household spending ;  Total (Household Spending Categories) ;  Victoria ;  Current Price ;,Calendar adjusted household spending ;  Food ;  Victoria ;  Current Price ;,Calendar adjusted household spending ;  Alcoholic beverages and tobacco ;  Victoria ;  Current Price ;,Calendar adjusted household spending ;  Clothing and footwear ;  Victoria ;  Current Price ;,Calendar adjusted household spending ;  Furnishings and household equipment ;  Victoria ;  Current Price ;,Calendar adjusted household spending ;  Health ;  Victoria ;  Current Price ;,Calendar adjusted household spending ;  Transport ;  Victoria ;  Current Price ;,Calendar adjusted household spending ;  Recreation and culture ;  Victoria ;  Current Price ;,"Calendar adjusted household spending ;  Hotels, cafes and restaurants ;  Victoria ;  Current Price ;",Calendar adjusted household spending ;  Miscellaneous goods and services ;  Victoria ;  Current Price ;,Unnamed: 11,Calendar adjusted household spending ;  Total (Household Spending Categories) ;  New South Wales ;  Current Price ;,Calendar adjusted household spending ;  Food ;  New South Wales ;  Current Price ;,Calendar adjusted household spending ;  Alcoholic beverages and tobacco ;  New South Wales ;  Current Price ;,Calendar adjusted household spending ;  Clothing and footwear ;  New South Wales ;  Current Price ;,Calendar adjusted household spending ;  Furnishings and household equipment ;  New South Wales ;  Current Price ;,Calendar adjusted household spending ;  Health ;  New South Wales ;  Current Price ;,Calendar adjusted household spending ;  Transport ;  New South Wales ;  Current Price ;,Calendar adjusted household spending ;  Recreation and culture ;  New South Wales ;  Current Price ;,"Calendar adjusted household spending ;  Hotels, cafes and restaurants ;  New South Wales ;  Current Price ;",Calendar adjusted household spending ;  Miscellaneous goods and services ;  New South Wales ;  Current Price ;,Unnamed: 22,Calendar adjusted household spending ;  Total (Household Spending Categories) ;  Queensland ;  Current Price ;,Calendar adjusted household spending ;  Food ;  Queensland ;  Current Price ;,Calendar adjusted household spending ;  Alcoholic beverages and tobacco ;  Queensland ;  Current Price ;,Calendar adjusted household spending ;  Clothing and footwear ;  Queensland ;  Current Price ;,Calendar adjusted household spending ;  Furnishings and household equipment ;  Queensland ;  Current Price ;,Calendar adjusted household spending ;  Health ;  Queensland ;  Current Price ;,Calendar adjusted household spending ;  Transport ;  Queensland ;  Current Price ;,Calendar adjusted household spending ;  Recreation and culture ;  Queensland ;  Current Price ;,"Calendar adjusted household spending ;  Hotels, cafes and restaurants ;  Queensland ;  Current Price ;",Calendar adjusted household spending ;  Miscellaneous goods and services ;  Queensland ;  Current Price ;,Unnamed: 33,Calendar adjusted household spending ;  Total (Household Spending Categories) ;  South Australia ;  Current Price ;,Calendar adjusted household spending ;  Food ;  South Australia ;  Current Price ;,Calendar adjusted household spending ;  Alcoholic beverages and tobacco ;  South Australia ;  Current Price ;,Calendar adjusted household spending ;  Clothing and footwear ;  South Australia ;  Current Price ;,Calendar adjusted household spending ;  Furnishings and household equipment ;  South Australia ;  Current Price ;,Calendar adjusted household spending ;  Health ;  South Australia ;  Current Price ;,Calendar adjusted household spending ;  Transport ;  South Australia ;  Current Price ;,Calendar adjusted household spending ;  Recreation and culture ;  South Australia ;  Current Price ;,"Calendar adjusted household spending ;  Hotels, cafes and restaurants ;  South Australia ;  Current Price ;",Calendar adjusted household spending ;  Miscellaneous goods and services ;  South Australia ;  Current Price ;,Unnamed: 44,Calendar adjusted household spending ;  Total (Household Spending Categories) ;  Tasmania ;  Current Price ;,Calendar adjusted household spending ;  Food ;  Tasmania ;  Current Price ;,Calendar adjusted household spending ;  Alcoholic beverages and tobacco ;  Tasmania ;  Current Price ;,Calendar adjusted household spending ;  Clothing and footwear ;  Tasmania ;  Current Price ;,Calendar adjusted household spending ;  Furnishings and household equipment ;  Tasmania ;  Current Price ;,Calendar adjusted household spending ;  Health ;  Tasmania ;  Current Price ;,Calendar adjusted household spending ;  Transport ;  Tasmania ;  Current Price ;,Calendar adjusted household spending ;  Recreation and culture ;  Tasmania ;  Current Price ;,"Calendar adjusted household spending ;  Hotels, cafes and restaurants ;  Tasmania ;  Current Price ;",Calendar adjusted household spending ;  Miscellaneous goods and services ;  Tasmania ;  Current Price ;,Unnamed: 55,Calendar adjusted household spending ;  Total (Household Spending Categories) ;  Northern Territory ;  Current Price ;,Calendar adjusted household spending ;  Food ;  Northern Territory ;  Current Price ;,Calendar adjusted household spending ;  Alcoholic beverages and tobacco ;  Northern Territory ;  Current Price ;,Calendar adjusted household spending ;  Clothing and footwear ;  Northern Territory ;  Current Price ;,Calendar adjusted household spending ;  Furnishings and household equipment ;  Northern Territory ;  Current Price ;,Calendar adjusted household spending ;  Health ;  Northern Territory ;  Current Price ;,Calendar adjusted household spending ;  Transport ;  Northern Territory ;  Current Price ;,Calendar adjusted household spending ;  Recreation and culture ;  Northern Territory ;  Current Price ;,"Calendar adjusted household spending ;  Hotels, cafes and restaurants ;  Northern Territory ;  Current Price ;",Calendar adjusted household spending ;  Miscellaneous goods and services ;  Northern Territory ;  Current Price ;,Unnamed: 66,Calendar adjusted household spending ;  Total (Household Spending Categories) ;  Australian Capital Territory ;  Current Price ;,Calendar adjusted household spending ;  Food ;  Australian Capital Territory ;  Current Price ;,Calendar adjusted household spending ;  Alcoholic beverages and tobacco ;  Australian Capital Territory ;  Current Price ;,Calendar adjusted household spending ;  Clothing and footwear ;  Australian Capital Territory ;  Current Price ;,Calendar adjusted household spending ;  Furnishings and household equipment ;  Australian Capital Territory ;  Current Price ;,Calendar adjusted household spending ;  Health ;  Australian Capital Territory ;  Current Price ;,Calendar adjusted household spending ;  Transport ;  Australian Capital Territory ;  Current Price ;,Calendar adjusted household spending ;  Recreation and culture ;  Australian Capital Territory ;  Current Price ;,"Calendar adjusted household spending ;  Hotels, cafes and restaurants ;  Australian Capital Territory ;  Current Price ;",Calendar adjusted household spending ;  Miscellaneous goods and services ;  Australian Capital Territory ;  Current Price ;,Unnamed: 77,Calendar adjusted household spending ;  Total (Household Spending Categories) ;  Western Australia ;  Current Price ;,Calendar adjusted household spending ;  Food ;  Western Australia ;  Current Price ;,Calendar adjusted household spending ;  Alcoholic beverages and tobacco ;  Western Australia ;  Current Price ;,Calendar adjusted household spending ;  Clothing and footwear ;  Western Australia ;  Current Price ;,Calendar adjusted household spending ;  Furnishings and household equipment ;  Western Australia ;  Current Price ;,Calendar adjusted household spending ;  Health ;  Western Australia ;  Current Price ;,Calendar adjusted household spending ;  Transport ;  Western Australia ;  Current Price ;,Calendar adjusted household spending ;  Recreation and culture ;  Western Australia ;  Current Price ;,"Calendar adjusted household spending ;  Hotels, cafes and restaurants ;  Western Australia ;  Current Price ;",Calendar adjusted household spending ;  Miscellaneous goods and services ;  Western Australia ;  Current Price ;
Unit,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions
2019-01-01 00:00:00,13030.9,2116.9,877.5,801.5,967.4,1510.5,2374.9,2021.5,1172.4,1188.3,,16983.1,2610.1,1162.8,1020.1,1181.6,1518.8,3053.6,2658.8,2149.6,1627.8,,9841.7,1698,672,539.1,783.6,1160.5,1507,1503.4,1066.6,911.7,,3294.1,587.8,268.1,131.7,239.4,381.3,497.1,472.5,402.6,313.6,,1088.5,179,103.8,43.9,77.6,116.4,163.3,133.3,137.9,133.3,,530.6,80.3,32.4,14.8,36.1,38.2,78.7,69.9,103.7,76.6,,963,166.7,37.3,50.1,69.7,89.5,183.9,129.1,129.7,107,,5362.3,917.5,327.3,273.3,368.6,639.9,1002.7,749.7,604.1,479
2019-02-01 00:00:00,13762,2181.4,877.3,768.3,972.2,1739,2715.2,2030.7,1141.6,1336.3,,17510.6,2682.5,1156.8,921,1179.3,1809.9,3312.2,2628.8,2036.4,1783.6,,10158.6,1741.1,680.3,486.8,769.9,1334.4,1651.9,1504.1,1032.1,958,,3439.8,603.6,273.6,122.9,235.7,441.1,559.1,474.6,395.7,333.4,,1117.7,183.4,99.5,43,77.8,125.8,175.7,135.9,136.7,140,,541.2,84.4,32.9,13.6,35.2,43.1,84.6,66.7,97.2,83.4,,1013.5,173.8,37.7,45.9,67.9,101.5,207.7,130.5,126.3,122.2,,5600,958.3,336.5,259,362.7,741.2,1111.6,741.8,570.2,518.8
2019-03-01 00:00:00,14160.6,2220.7,910.2,836.7,971.8,1719.6,2774.1,2053.7,1374.5,1299.3,,17659.1,2707.9,1175.2,990.7,1159.4,1760.9,3371.5,2634.5,2108.2,1750.8,,10277.4,1761.3,699,512.1,762.4,1296.9,1729,1471.4,1102.4,943,,3495.8,612.1,285.8,128.5,234.3,428.5,568.1,477.8,431.1,329.6,,1131.8,184.9,99.6,45,76.4,125.2,180.3,135.4,143.2,141.6,,543.2,84.3,34.1,14.4,35.4,39.3,86,69.6,99.7,80.3,,1027.9,176.7,38.7,51,66.4,100.1,205.8,129.4,139.1,120.6,,5552.8,966,346.8,263.8,358.9,694.1,1107.1,727,589.8,499.4
2019-04-01 00:00:00,13322.2,2196.6,887.4,864.1,948.6,1587.3,2399.9,1977.5,1219.4,1241.5,,17070.6,2710.5,1193.2,1023.1,1129.6,1646.8,2963.5,2572.4,2134.8,1696.6,,9862.7,1743.5,701.7,529.4,744.9,1150.4,1527.8,1437.7,1106.1,921.2,,3349.3,608.6,281.6,132.2,230.9,396.2,503.1,464.7,409.5,322.5,,1091.5,185.6,99.4,46.4,75.8,113.4,163.7,130.4,140.2,136.7,,543.8,84.2,34.3,15.3,36,37.3,77.9,71.4,104.7,82.8,,975.2,174.2,38.4,53.1,65.4,89,176.6,124.4,137.1,117,,5382.4,961.9,341.2,282.2,347.4,653.1,993.2,711.1,599.2,493
2019-05-01 00:00:00,13707.1,2131.6,862.9,884.5,978.4,1760.6,2632,1986.8,1142,1328.4,,17593.6,2602.7,1165.2,1084.6,1174.2,1810.5,3309.3,2570.4,2031,1845.7,,10087,1705.7,684.9,546.3,760,1272.1,1627.4,1452.3,1067.1,971.2,,3439.2,587.4,277.3,142.4,240.6,443.9,537.1,472.6,396.8,341.1,,1129.4,181.3,94.8,47.2,78,131.7,184.2,131.6,138.6,142,,547.7,81.3,33.4,15.9,36.6,39.8,81.3,72,98.8,88.6,,996.7,168.4,37.4,53,66.2,98.9,188.3,126.9,131.3,126.3,,5491.8,938.4,332.4,293.5,356.3,724.8,1043.2,709.3,574.1,519.7
2019-06-01 00:00:00,14464.6,2077.4,874.8,954.3,1043.9,1724.2,2923.5,2159.2,1284.2,1423,,18321.9,2580,1158.1,1152.6,1252.2,1726.5,3487.3,2782.1,2264.3,1918.9,,10580.8,1713.1,703.1,590,833.9,1270.5,1791.1,1558.2,1120.8,1000.3,,3513.7,577.3,289.1,141.7,255.9,420.5,560.4,502.3,420.8,345.8,,1158.5,180.2,93.3,48.6,82,131.6,192.7,138.1,148.5,143.6,,572.1,83,36.3,17.3,40.6,32.1,83.5,79.7,101.5,98.2,,1040.7,166,36.9,56,71,96.2,209.3,136.8,138.3,130.2,,5607.4,918.9,337,300.2,369.1,713.4,1074.8,751.9,612.4,529.7
2019-07-01 00:00:00,13719.7,2130.9,852.5,817.7,958.8,1713.7,2545.7,2090.6,1275.8,1334,,17531.9,2621.7,1146,985.9,1164.8,1745.9,3097.4,2756,2214.7,1799.5,,10438.5,1776.7,692,556.8,795.1,1277.1,1615,1570.7,1149.8,1005.3,,3476.6,582.4,283,131.4,239.2,417.8,533.8,505.9,443.9,339.3,,1146.5,182.3,93.6,45.9,76.6,122.1,186.4,141.5,152.8,145.3,,570.8,84.1,34.4,17.9,38.3,35.1,83.3,82.3,107.6,87.9,,999.3,166.5,36.2,47.6,65.3,97,194.1,132.1,140.8,119.8,,5571.4,937,328.4,281.3,354.6,700.7,1047.2,764.8,631.1,526.4
2019-08-01 00:00:00,14012,2235.6,885.6,843.8,996.4,1720,2583.4,2129,1283.2,1334.8,,18087.5,2732.1,1209.6,1037,1206.6,1799.7,3211.1,2757.8,2277.3,1856.3,,10691.2,1847.7,724.4,576.1,822.6,1302.7,1654.2,1570.1,1179.6,1013.9,,3536.1,603.8,294.6,131,244.7,430.3,528.2,508.3,439.7,355.6,,1156.9,187.2,95.1,44.7,79,125.1,189.8,139.6,150.6,145.7,,576.7,85.1,35,18.1,40.9,36.7,84.9,82.9,107.5,85.7,,1021.3,176.9,37.7,49.1,68.8,101.6,188.5,135.1,141.6,121.8,,5746.5,989.2,343.3,289.9,371.4,731.9,1051.3,782.1,639.7,547.7
2019-09-01 00:00:00,13923.1,2159.7,898.3,845.2,1006.1,1687.8,2523.9,2164.6,1315.1,1322.5,,17966.9,2643.8,1197.5,1054.5,1201.3,1794.2,3233.2,2783,2270.2,1789.1,,10591.1,1727.2,708,581,809.6,1284.6,1685.3,1601.1,1207,987.4,,3530.1,595.2,297.7,130.6,249.1,431.9,535,501.4,445,344.2,,1141.2,183.6,96.3,43.2,76.9,129.6,186,137.6,149.7,138.3,,578.7,88.2,37.4,16.9,39.1,40.7,82.6,83.2,109.5,81.3,,1019.3,171.7,38.1,49.4,70.6,95.3,194.3,134.8,144.4,120.7,,5590.5,945.7,348.3,278.6,364.3,695.3,1055,761.2,636.5,505.6
2019-10-01 00:00:00,14205.2,2227,899.1,866.9,1078.9,1781.5,2526.5,2164.2,1280.2,1380.9,,18159.4,2698.6,1230.8,1096.6,1256.3,1768.1,3182.7,2760.1,2352.5,1813.7,,10526.8,1773.3,714.1,582.5,832.8,1253.4,1592,1602.4,1182.4,993.9,,3558.1,606.1,289.4,138.1,259.9,421.4,527.7,515.5,456.4,343.6,,1166.9,186.5,100.4,46.9,83.8,124.5,184,142.8,156.9,141.1,,579.3,87.7,37.2,17.4,39.9,40.6,81.4,81.5,111.7,82,,1031.4,176.1,39.3,53,76.7,97.8,180.1,137.3,147.7,123.3,,5728.9,970.4,347.6,296.8,390.6,723.8,1033.1,778.4,651.8,536.5
